datetime,open,high,low,close,tick_volume,spread,real_volume,volume
2025-12-23T20:00:00Z,1.179,1.17937,1.1787,1.17895,1059,0,0,1059
2025-12-23T21:00:00Z,1.17896,1.17971,1.17884,1.1792,741,0,0,741
2025-12-23T22:00:00Z,1.17924,1.1795,1.17922,1.17943,393,5,0,393
2025-12-23T23:00:00Z,1.17947,1.17971,1.17934,1.17946,697,0,0,697
2025-12-24T00:00:00Z,1.17946,1.17991,1.17903,1.1799,1241,0,0,1241
2025-12-24T01:00:00Z,1.1798899999999999,1.18064,1.17967,1.18052,1479,0,0,1479
2025-12-24T02:00:00Z,1.18052,1.1808,1.17984,1.17985,1042,0,0,1042
2025-12-24T03:00:00Z,1.17984,1.17987,1.17871,1.17876,1167,0,0,1167
2025-12-24T04:00:00Z,1.17876,1.17936,1.17859,1.17913,942,0,0,942
2025-12-24T05:00:00Z,1.17912,1.18021,1.17906,1.1799,896,0,0,896
2025-12-24T06:00:00Z,1.17991,1.1804000000000001,1.17976,1.18,1374,0,0,1374
2025-12-24T07:00:00Z,1.18,1.1802,1.17865,1.17892,1971,0,0,1971
2025-12-24T08:00:00Z,1.17895,1.17994,1.17798,1.17992,2476,0,0,2476
2025-12-24T09:00:00Z,1.17995,1.1801,1.17944,1.17995,1517,0,0,1517
2025-12-24T10:00:00Z,1.17996,1.18,1.17906,1.17963,1623,0,0,1623
2025-12-24T11:00:00Z,1.17965,1.1798899999999999,1.17911,1.1792799999999999,1603,0,0,1603
2025-12-24T12:00:00Z,1.17929,1.17933,1.17841,1.17844,1572,0,0,1572
2025-12-24T13:00:00Z,1.17845,1.17909,1.1784,1.17856,2369,0,0,2369
2025-12-24T14:00:00Z,1.17854,1.17871,1.17773,1.17807,2355,0,0,2355
2025-12-24T15:00:00Z,1.17805,1.17826,1.17754,1.17783,2361,0,0,2361
2025-12-24T16:00:00Z,1.17782,1.1781,1.17732,1.17794,1877,0,0,1877
2025-12-24T17:00:00Z,1.17793,1.17832,1.17727,1.17767,1317,0,0,1317
2025-12-24T18:00:00Z,1.17763,1.17788,1.17726,1.17776,678,5,0,678
2025-12-24T19:00:00Z,1.17776,1.1781,1.17771,1.17793,408,25,0,408
2025-12-24T20:00:00Z,1.17792,1.17797,1.1777,1.17778,437,35,0,437
2025-12-24T21:00:00Z,1.17779,1.17785,1.17757,1.1777,625,35,0,625
2025-12-25T22:00:00Z,1.17803,1.1783,1.17779,1.17815,501,5,0,501
